RecordID,CustomerID_Hash,Statement_Generation_Date,Statement_Period_Months,Opening_Balance,Closing_Balance,Total_Credits,Num_Credit_Transactions,Total_Debits,Num_Debit_Transactions,Probable_Salary_Deposits_Count,Probable_Salary_Total,Other_Credits_Total,ATM_Withdrawals_Count,ATM_Withdrawals_Total,POS_Purchases_Count,POS_Purchases_Total,Airtime_Purchases_Count,Airtime_Purchases_Total,Online_P2P_Payments_Count,Online_P2P_Payments_Total,Send_Money_eWallet_Count,Send_Money_eWallet_Total,Debit_Orders_Processed_Count,Debit_Orders_Processed_Total,Debit_Orders_Returned_Count,Debit_Orders_Returned_Total,Fees_Monthly_Account_Total,Fees_Service_Charges_Total,Fees_Penalty_Interest_Total,Fees_Unpaid_Item_Charges_Total,Fees_Honouring_Charges_Total,VAT_on_Charges,Transfers_To_Savings_Count,Transfers_To_Savings_Total,Days_Balance_Below_Zero,Min_Balance_Recorded,Max_Balance_Recorded,Account_Type_Code,Net_Income,Salary_Ratio,Savings_Ratio,Expense_Ratio,Balance_Stability,Fees_Total,Credit_Score_Class
419,8beceb40f9,2024-03-23,3,2395.12,19196.57,23946.03,41,7144.58,19,5,19698.25,4247.78,9,1581.02,6,187.07,6,184.99,8,202.5,4,199.41,1,2082.16,0,0.0,32.43,292.94,0.0,0.0,0.0,45.55,8,988.78,18,1994.23,24672.08,1,16801.449999999997,0.8226102614921973,0.041292022101367114,0.27123265309221506,22677.850000000002,325.37,2
420,031dcf6ee4,2024-10-24,3,6551.1,18396.96,26175.66,58,14329.8,104,6,13624.87,12550.79,9,3101.46,18,402.69,2,570.24,5,242.12,4,1274.97,1,95.33,0,0.0,25.13,63.37,0.0,0.0,0.0,12.39,1,563.68,48,890.86,30396.25,3,11845.86,0.5205167701597592,0.021534509540542625,0.43786185983580406,29505.39,88.5,2
421,9f5cca63db,2024-04-26,3,7899.47,13128.82,15408.58,17,10179.23,97,6,9054.69,6353.89,5,2937.33,20,1292.11,3,185.23,6,7.35,5,384.9,5,158.68,5,93.79,6.89,203.01,0.0,119.68,0.0,46.14,4,247.24,12,6194.74,22993.84,2,5229.35,0.5876394839758109,0.016045605759907794,0.4367259380342843,16799.1,329.58,2
422,1a432023e6,2024-03-05,3,464.9,8585.37,31830.14,30,23709.67,10,5,14822.33,17007.81,3,5287.22,0,6797.9,7,512.35,1,1890.54,4,2088.93,5,768.85,0,0.0,34.57,72.46,2.7,0.0,89.93,27.95,3,1529.76,16,427.04,12677.36,2,8120.470000000001,0.4656696451853495,0.04806010906643829,0.7341582484492974,12250.32,199.66000000000003,2
423,194f897b44,2024-03-07,3,2283.43,10181.59,19696.42,19,11798.26,75,6,10888.39,8808.03,3,2670.35,13,3591.72,10,586.34,10,755.96,3,683.49,2,231.32,0,0.0,35.9,71.73,0.0,0.0,0.0,15.07,9,89.17,19,-880.86,13806.35,2,7898.159999999998,0.5528106122838566,0.004527218651917455,0.5367761836409257,14687.210000000001,107.63,2
424,34173f667c,2024-02-06,3,374.8,-1981.34,39675.66,20,42031.8,78,2,27463.97,12211.69,10,5345.3,10,7866.38,3,503.13,2,3031.76,5,1379.88,4,3295.67,1,341.16,33.97,182.29,0.0,157.86,0.0,52.38,6,5287.15,63,-221.07,25279.31,2,-2356.1399999999994,0.6922120514189304,0.133259282895357,1.049471092217168,25500.38,374.12,0
425,865856c240,2024-01-05,3,4089.66,2995.28,12859.62,41,13954.0,101,2,6549.23,6310.39,1,265.58,16,2352.9,0,267.83,1,775.26,1,1317.53,1,3936.78,0,0.0,27.1,221.97,0.0,0.0,0.0,34.87,7,242.37,8,2187.41,9746.22,3,-1094.3799999999992,0.5092864330361239,0.01884736874028937,0.8232798089358369,7558.8099999999995,249.07,2
426,8ae87a2d5f,2025-02-14,3,2265.2,13960.84,24030.86,10,12335.22,68,0,0.0,24030.86,10,504.74,4,1648.48,4,264.49,5,554.89,1,283.52,3,998.89,2,414.65,36.42,67.58,0.0,31.24,0.0,18.93,7,1525.07,20,827.29,20712.07,1,11695.640000000001,0.0,0.06346298051755118,0.46909004618942907,19884.78,135.24,2
427,02af783a86,2024-05-27,3,3019.17,6217.73,10403.54,47,7204.98,116,5,6368.32,4035.22,6,1245.52,7,602.09,4,241.22,0,499.41,0,539.16,1,400.61,1,144.71,35.51,225.51,0.0,195.55,0.0,63.92,10,332.72,70,181.01,9836.86,1,3198.5600000000013,0.6121301018691714,0.03198142170838003,0.5367753605642973,9655.85,456.57,0
428,d0ee4a32aa,2024-07-08,3,9500.26,4524.8,28998.27,31,33973.73,108,2,17550.94,11447.33,3,6568.53,17,12956.39,3,761.54,8,1680.34,2,1564.7,4,6158.86,1,5095.21,16.43,105.8,0.0,53.42,0.0,24.59,3,1532.71,36,4347.82,37683.72,2,-4975.460000000003,0.605240933338437,0.052855222052901774,0.8824682396964248,33335.9,175.64999999999998,1
429,a0c22fd2b5,2025-02-24,3,8865.57,811.88,26555.0,32,34608.69,45,5,9727.24,16827.76,8,4846.22,14,4391.32,6,126.11,8,2219.83,4,1304.64,0,2181.96,0,0.0,13.82,167.3,23.79,0.0,85.71,40.69,8,6903.72,85,2937.04,11225.09,3,-8053.690000000002,0.3663054038787422,0.25997815853888157,0.9770788555915391,8288.05,290.62,0
430,8e6703fe0d,2024-01-03,3,3254.21,14715.82,14919.7,60,3458.09,74,6,10507.72,4411.98,9,49.13,9,865.35,6,172.79,9,329.9,3,210.61,0,41.97,0,0.0,29.37,137.16,0.0,0.0,0.0,23.31,7,50.67,29,2433.91,15038.98,1,11461.61,0.7042849387052018,0.003396180888355664,0.19027771129052581,12605.07,166.53,2
431,cc1427cfd2,2024-01-21,3,9694.91,2825.11,17790.33,5,24660.13,42,0,0.0,17790.33,10,1514.1,5,8634.83,6,1101.17,4,1580.73,3,1198.97,4,6880.17,2,6779.56,42.95,205.36,0.0,14.68,0.0,36.82,9,1108.23,77,8223.69,10187.04,2,-6869.799999999999,0.0,0.06229395407505088,0.8972135589865687,1963.3500000000004,262.99,0
432,58a7d91216,2025-05-03,3,1581.89,10980.76,19189.8,22,9790.93,16,3,15023.1,4166.7,3,2147.08,19,2839.77,10,426.15,10,240.64,3,262.03,1,513.15,1,4.6,39.69,133.33,0.0,182.28,0.0,49.74,5,847.02,85,1233.9,11671.46,2,9398.869999999999,0.7828690241690899,0.04413907388300035,0.4713593357112493,10437.56,355.3,1
433,05623276a0,2024-12-10,3,4261.75,-45.61,26731.28,43,31038.64,26,4,14812.21,11919.07,3,6708.17,14,11589.42,7,171.07,5,1749.94,4,1175.93,5,8111.31,4,6910.57,33.39,190.82,0.0,44.65,0.0,37.64,4,3525.76,84,1174.76,19792.11,1,-4307.360000000001,0.5541152537401876,0.13189641498648774,1.0014716211999923,18617.350000000002,268.85999999999996,0
434,c8a973a58a,2025-01-20,3,9647.85,9678.02,2647.02,7,2616.85,105,5,2313.44,333.58,10,433.39,11,526.07,8,61.78,8,228.06,1,136.69,0,9.24,0,0.0,15.07,103.35,16.79,0.0,97.95,32.64,6,195.37,35,617.7,10469.53,1,30.170000000000073,0.8739790405814841,0.07380752695483979,0.212840802708772,9851.83,233.15999999999997,2
435,158b3160e5,2024-05-21,3,4360.77,8245.95,12526.3,12,8641.12,117,0,0.0,12526.3,3,1592.33,16,679.71,1,113.66,0,305.93,4,218.45,0,2199.29,0,0.0,8.28,123.38,31.14,0.0,17.94,25.3,6,625.61,48,2385.51,10840.47,3,3885.1799999999985,0.0,0.04994371841645179,0.511700371941373,8454.96,180.74,1
436,364dec19b3,2024-11-03,3,6701.5,16864.76,3618.08,12,10319.58,98,0,0.0,3618.08,8,2085.56,20,3011.42,9,46.49,4,520.0,5,188.91,2,563.91,2,154.28,32.88,105.76,0.0,180.4,0.0,44.67,1,1400.71,31,2336.48,10751.79,1,-6701.5,0.0,0.387141798965197,1.0,8415.310000000001,319.04,0
437,3c8f88ebe2,2024-06-04,3,349.72,19680.64,9919.24,44,10268.96,72,2,3731.57,6187.67,5,1194.48,1,1628.0,9,269.74,10,977.91,4,338.9,1,2153.32,0,0.0,16.23,181.08,0.0,0.0,0.0,27.62,5,1647.18,89,-1320.33,11563.45,2,-349.71999999999935,0.3761951520479392,0.16605909323698187,1.0,12883.78,197.31,0
438,93d2285703,2024-09-03,3,6838.92,4059.93,32988.76,50,35767.75,83,5,27711.33,5277.43,6,9654.28,18,213.09,10,931.9,3,879.44,1,1729.9,2,2625.26,1,359.7,16.13,279.93,0.0,189.38,0.0,67.96,4,5374.79,51,6057.69,22762.13,3,-2778.989999999998,0.8400233897848843,0.16292791847890006,0.8980626036967255,16704.440000000002,485.44,1
439,5e9d678c59,2024-01-20,3,8244.23,9022.13,15183.29,59,14405.39,40,6,7225.99,7957.3,4,969.04,15,2462.86,10,349.23,4,1211.7,4,550.31,2,2487.75,1,416.36,5.4,94.74,24.84,191.88,45.22,50.69,1,1571.15,56,1458.16,16493.76,2,777.9000000000015,0.4759172748462289,0.10347889028003812,0.6148918024613788,15035.599999999999,362.08000000000004,0
440,fc431f040e,2025-03-06,3,9722.19,10647.98,10695.9,28,9770.11,66,2,8519.65,2176.25,2,2715.12,20,2404.45,7,257.2,8,874.46,5,141.09,4,355.31,3,29.63,25.47,273.52,0.0,34.43,0.0,46.68,4,400.32,24,5508.15,15696.56,1,925.789999999999,0.7965341859965033,0.037427425462092954,0.47850264153013333,10188.41,333.42,2
441,1201842bf5,2024-08-04,3,151.85,18591.06,28703.36,51,10264.15,111,0,0.0,28703.36,6,2978.68,15,546.94,9,376.9,7,45.3,5,557.39,4,2432.86,3,270.78,29.24,258.67,11.18,117.62,21.52,61.35,1,1571.62,27,-580.07,26784.6,3,18439.21,0.0,0.054753868536645184,0.3557121920096925,27364.67,438.23,2
442,bc391cac2f,2025-04-07,3,1731.92,12246.1,15483.03,30,4968.85,82,6,11849.81,3633.22,9,1464.96,15,1519.56,7,80.6,4,397.5,1,317.11,0,368.32,0,0.0,13.13,180.85,0.0,0.0,0.0,27.16,10,790.11,65,-136.55,15758.87,2,10514.18,0.765341796793005,0.05103070910538828,0.28863574974077766,15895.42,193.98,2
443,403988cae5,2024-08-05,3,9945.33,1739.65,10261.65,36,18467.33,37,4,4920.24,5341.41,1,3052.1,2,2268.34,9,716.07,8,1178.95,5,1572.61,0,1743.21,0,0.0,14.76,60.95,0.0,0.0,0.0,10.6,4,352.65,34,-304.33,3404.27,3,-8205.680000000002,0.47947844644867055,0.034365818362544036,0.9139084613336581,3708.6,75.71000000000001,1
444,b333587208,2025-02-19,3,3320.62,12144.62,2865.75,25,6186.37,77,5,978.44,1887.31,8,245.04,14,1303.71,0,13.35,5,241.69,2,274.34,5,1695.13,2,215.14,24.08,136.27,0.0,109.24,0.0,37.74,0,1039.13,46,3091.54,7806.66,3,-3320.62,0.34142545581435924,0.3626031579865655,1.0,4715.12,269.59000000000003,1
445,6b7def0698,2024-07-26,3,8138.76,19474.92,26700.99,25,15364.83,107,2,11737.93,14963.06,0,2545.15,8,3972.54,0,734.31,7,1228.01,1,194.98,1,4433.69,1,3368.75,35.1,275.97,0.0,127.7,0.0,61.43,2,1247.16,29,6231.35,26509.24,1,11336.160000000002,0.4396065464239341,0.04670838047578011,0.44101435859901406,20277.89,438.77000000000004,2
446,2f97cc1cfb,2024-02-12,3,9871.64,7646.42,623.65,39,2848.87,84,2,206.44,417.21,9,209.9,14,747.38,6,103.0,0,43.06,3,156.16,2,4.71,2,0.78,5.95,122.88,38.43,42.21,60.78,37.84,6,510.16,44,-140.12,7752.01,2,-2225.22,0.3310190010422513,0.8180229295277801,0.271442713826869,7892.13,270.25,2
447,e8f73be665,2024-03-09,3,9675.74,4230.73,26024.99,16,31470.0,100,1,18470.85,7554.14,1,9246.75,4,7995.39,10,1393.12,3,1847.35,0,1504.54,1,3157.72,0,0.0,10.44,30.72,34.09,0.0,41.21,16.3,8,3276.23,4,-1299.24,24220.35,2,-5445.009999999998,0.7097351430298339,0.1258878485640148,0.8814945800828161,25519.59,116.46000000000001,2
448,b0fee30158,2024-04-10,3,6214.3,5078.33,30964.61,33,32100.58,35,3,16722.47,14242.14,7,3024.76,18,11787.98,1,310.08,4,2858.7,2,856.25,1,8341.21,0,0.0,37.96,131.35,0.0,0.0,0.0,23.7,7,4642.59,42,3532.24,30023.68,2,-1135.9700000000012,0.5400510453708282,0.14993213219866164,0.8634083140145851,26491.440000000002,169.31,1
449,8dadbdab4e,2024-10-21,3,5302.53,9380.24,24308.77,10,20231.06,48,0,0.0,24308.77,5,1122.14,3,5585.28,5,928.26,2,1719.99,1,226.3,0,2851.2,0,0.0,6.48,225.59,0.0,0.0,0.0,32.49,0,3121.81,31,1523.62,20511.66,3,4077.709999999999,0.0,0.12842319870565233,0.6832209325493984,18988.04,232.07,1
450,156546f9c9,2024-12-28,3,7774.74,9369.39,36829.73,32,35235.08,47,1,15174.18,21655.55,4,6363.62,9,5463.77,5,983.41,0,469.67,4,845.21,1,5445.33,0,0.0,13.89,32.85,0.0,0.0,0.0,6.54,0,2097.88,30,6460.49,12449.66,2,1594.6500000000015,0.41200899382102446,0.056961590541119905,0.7899450436245515,5989.17,46.74,1
451,718ed2e3d8,2024-10-04,3,3803.83,9239.44,12871.14,26,7435.53,78,2,11105.11,1766.03,9,547.66,19,337.8,5,94.14,10,597.48,1,88.99,3,138.7,0,0.0,26.51,98.33,0.0,0.0,0.0,17.48,3,622.18,10,3769.6,14251.19,3,5435.61,0.8627914854472876,0.048339152553697654,0.44590964781345926,10481.59,124.84,2
452,e066443288,2025-04-23,3,1526.36,8779.82,37389.07,31,30135.61,65,1,13764.17,23624.9,6,8163.22,6,6957.12,1,3.42,4,470.56,4,79.16,1,8076.2,0,0.0,22.44,280.39,6.59,0.0,63.89,52.26,9,214.9,53,-1061.57,9087.05,1,7253.459999999999,0.3681335213740272,0.005747669038037052,0.7743871775282967,10148.619999999999,373.30999999999995,1
453,0e75a1b221,2024-08-05,3,9233.89,13824.93,39725.63,51,35134.59,74,1,35176.49,4549.14,10,1711.91,8,5594.05,8,1557.23,5,1328.43,2,1619.7,4,7696.6,0,0.0,26.7,201.27,0.0,0.0,0.0,31.92,3,1706.83,46,2722.83,44650.27,1,4591.040000000001,0.8854860199825654,0.04296546083724789,0.7176252953460328,41927.439999999995,227.97,2
454,3b7902da16,2025-04-18,3,7418.3,7997.12,12211.28,15,11632.46,26,4,10942.09,1269.19,0,2571.97,16,3532.52,9,422.79,1,627.79,0,1147.18,0,2198.89,0,0.0,30.85,254.23,0.0,0.0,0.0,39.91,3,407.25,21,1755.49,16811.34,1,578.8200000000015,0.8960641308691636,0.033350312170386726,0.5925985171358734,15055.85,285.08,2
455,798884a2e9,2025-02-26,3,2657.84,17463.66,36903.91,60,22098.09,102,4,29260.49,7643.42,6,4128.74,0,7067.55,0,112.77,0,2102.02,1,172.45,0,3222.11,0,0.0,8.34,244.22,0.0,0.0,0.0,35.36,6,962.5,0,-431.52,37566.53,2,14805.820000000003,0.7928831931359035,0.026081247217435766,0.5585721056323343,37998.049999999996,252.56,2
456,5724b86087,2024-09-03,3,1239.53,152.34,3433.71,58,4520.9,31,2,2763.74,669.97,1,971.66,4,242.47,8,154.44,5,318.71,2,300.43,5,843.22,5,232.82,34.72,79.69,11.56,152.39,81.58,50.39,9,136.28,66,-340.64,2277.36,3,-1087.1899999999996,0.8048845126699692,0.039688849669890586,0.9674016314163193,2618.0,359.94,0
457,f4fcad0b0a,2024-06-07,3,2317.93,696.25,39886.77,29,41508.45,34,6,29127.99,10758.78,7,8002.35,10,8568.75,7,1259.62,8,2248.09,2,1686.68,4,2494.03,4,1360.24,11.45,179.41,0.0,105.21,0.0,41.45,9,2191.58,19,-81.91,25619.86,2,-1621.6800000000003,0.7302669531777078,0.05494503565969368,0.9835030221752553,25701.77,296.07,1
458,76a2b3ed64,2024-11-30,3,91.4,5667.59,4174.55,27,4265.95,66,6,3488.24,686.31,7,501.19,2,71.86,7,69.35,5,411.12,1,113.99,5,71.34,0,0.0,19.58,139.69,0.0,0.0,0.0,22.3,1,828.17,75,35.93,4715.9,1,-91.39999999999964,0.8355966511360505,0.19838545471967037,1.0,4679.969999999999,159.26999999999998,1
459,362be45780,2025-05-07,3,742.18,12573.15,33228.92,10,21397.95,31,4,11135.82,22093.1,8,5264.95,16,7659.88,3,77.36,9,1157.02,3,587.46,2,4166.3,0,0.0,34.8,74.26,0.0,0.0,0.0,15.27,10,1480.26,89,-210.75,13329.94,3,11830.969999999998,0.33512434349355924,0.04454734008809194,0.6298868744315022,13540.69,109.06,0
460,a3e3d50b09,2025-03-02,3,5639.12,2325.0,5167.13,40,8481.25,42,4,3918.57,1248.56,0,2483.76,6,319.08,10,194.26,9,435.29,2,444.73,5,1341.78,5,36.73,42.57,40.55,0.0,137.37,0.0,30.87,2,1003.02,75,-522.3,5252.93,1,-3314.12,0.7583648950190919,0.19411549544911777,0.7848467322151532,5775.2300000000005,220.49,0
461,0c23ebe1de,2025-04-29,3,7102.85,14966.28,14339.58,40,6476.15,42,4,8699.28,5640.3,10,728.92,12,122.26,2,1.41,1,567.45,0,267.47,1,183.87,0,0.0,12.5,76.28,0.0,0.0,0.0,12.43,2,566.59,69,2586.7,15656.62,3,7863.43,0.6066621198110406,0.039512314865567895,0.30202500369594304,13069.920000000002,88.78,1
462,ece46a0dbf,2024-02-19,3,5386.46,3255.92,6662.43,57,8792.97,84,4,4113.73,2548.7,10,796.46,20,562.92,2,354.34,6,542.8,0,15.33,3,2011.33,1,1597.26,43.87,107.61,0.0,31.92,0.0,25.68,2,735.09,22,1279.35,8974.34,3,-2130.539999999999,0.6174518906765248,0.11033361701361215,0.7297742779625342,7694.99,183.39999999999998,2
463,5618a7f6bc,2024-03-03,3,4866.92,2194.29,38462.17,57,41134.8,94,1,29083.96,9378.21,4,9652.69,17,5076.47,10,410.14,1,322.33,3,1215.1,2,3065.82,0,0.0,33.22,268.77,17.04,0.0,21.51,47.68,9,1227.75,10,4725.56,39312.31,1,-2672.6300000000047,0.7561705436796728,0.03192097585757642,0.9493575793998906,34586.75,340.54,2
464,a9973e937e,2024-08-30,3,3919.65,13946.77,21906.97,37,11879.85,58,6,8963.91,12943.06,4,3059.34,6,3106.37,9,98.65,3,86.42,3,534.97,2,210.55,2,145.49,31.28,10.63,0.0,188.5,0.0,32.26,4,1434.32,74,2385.58,14379.82,3,10027.12,0.4091807310641316,0.06547322610109932,0.4599846979589276,11994.24,230.41,1
465,63d1671b3c,2024-04-11,3,7704.41,15475.24,6579.02,39,14283.43,34,2,4372.55,2206.47,3,4078.82,3,796.07,3,628.79,8,475.8,0,703.86,3,4101.47,3,3687.63,13.74,231.69,0.0,137.62,0.0,53.63,4,814.06,44,6819.37,14806.66,1,-7704.41,0.664620262592301,0.12373575395727629,1.0,7987.29,383.05,0
466,499117698e,2025-02-07,3,4329.09,3714.76,6206.66,10,6820.99,34,1,5064.15,1142.51,10,837.83,1,1062.4,7,92.1,6,361.95,1,357.08,4,1355.32,0,0.0,40.65,198.59,0.0,0.0,0.0,33.49,8,506.74,27,2144.06,6590.53,2,-614.3299999999999,0.8159219290246283,0.08164455600919013,0.6474138053769309,4446.469999999999,239.24,2
467,67d2b762d0,2024-05-23,3,9209.71,108.11,6429.69,5,15531.29,57,6,4835.27,1594.42,6,1831.12,12,5399.52,0,758.63,5,933.46,4,1500.8,2,4054.71,2,1498.91,18.32,179.13,0.0,178.41,0.0,52.62,4,775.02,21,3179.1,3293.99,3,-9101.600000000002,0.7520222592380038,0.12053769310806586,0.9930873307160123,114.88999999999987,375.86,1
468,df2423435a,2024-07-31,3,5080.65,2489.31,5263.85,28,7855.19,61,5,2185.53,3078.32,9,1568.91,7,926.33,10,338.12,3,6.79,1,59.58,4,1705.06,0,0.0,44.68,224.01,0.0,0.0,0.0,37.62,8,425.36,3,116.83,5149.95,1,-2591.3399999999992,0.4151961017126248,0.08080777377774823,0.7593590797041906,5033.12,268.69,2
469,2471755de4,2024-12-14,3,990.63,19762.8,36074.14,59,17301.97,15,2,28262.86,7811.28,5,211.97,16,5567.08,0,382.83,5,1722.79,2,1490.9,0,3360.08,0,0.0,39.17,225.17,0.0,0.0,0.0,37.01,4,2252.27,65,717.16,21851.4,1,18772.17,0.7834659398671736,0.06243447522241694,0.4668036520933491,21134.24,264.34,2
470,ffa84a06f8,2024-06-22,3,9132.21,9363.62,25537.05,20,25305.64,70,2,19213.46,6323.59,9,1937.41,14,1012.07,1,88.99,8,1458.95,4,2337.24,0,4088.92,0,0.0,16.53,150.23,0.0,0.0,0.0,23.35,7,4730.16,67,554.94,11050.31,1,231.40999999999985,0.7523758617381412,0.18522734615000558,0.7299157813002066,10495.369999999999,166.76,1
471,6ca480839a,2024-08-10,3,5791.24,12906.3,6688.54,17,12479.78,10,4,2465.12,4223.42,10,1824.36,2,2491.02,5,441.74,5,1142.52,1,532.06,3,33.98,1,27.79,19.45,162.61,0.0,43.89,0.0,31.63,2,291.18,69,1599.21,12681.28,3,-5791.240000000001,0.36855875871266375,0.043534164406582004,1.0000000000000002,11082.07,225.95,0
472,3eff5ca7a5,2024-02-23,3,7269.81,13529.25,23240.18,36,16980.74,95,4,13366.71,9873.47,1,4344.19,19,2939.52,5,1.49,0,1223.28,0,1410.03,1,792.2,0,0.0,41.4,163.49,0.0,0.0,0.0,28.68,10,3123.12,48,6553.03,26707.91,2,6259.439999999999,0.5751551838238774,0.13438450132486066,0.5565632764874718,20154.88,204.89000000000001,2
473,87cd89c747,2025-01-24,3,7243.15,5754.49,6885.33,24,8373.99,76,5,2551.18,4334.15,4,11.27,6,853.37,2,402.85,1,689.46,5,82.17,5,498.83,3,262.61,28.9,198.49,0.0,1.19,0.0,32.0,6,1479.77,38,699.27,8696.39,3,-1488.6599999999999,0.3705239981235467,0.2149163511407587,0.5927028243661031,7997.119999999999,228.58,1
474,21bba6218d,2024-10-19,3,3170.27,12337.08,27101.73,33,17934.92,23,0,0.0,27101.73,7,4935.23,17,1679.54,10,98.78,9,1269.11,5,950.05,4,3254.43,1,2357.54,31.8,198.08,0.0,85.93,0.0,44.21,6,109.76,1,-109.5,26635.95,2,9166.810000000001,0.0,0.0040499259641358695,0.5924590380549682,26745.45,315.81000000000006,2
475,7f7a74f891,2024-12-12,3,3603.96,7882.91,29256.06,53,24977.11,80,3,16728.61,12527.45,8,2248.34,11,2803.57,9,288.92,2,1284.09,3,630.05,2,1278.62,2,442.02,6.98,172.75,0.0,102.5,0.0,39.51,3,1877.18,81,1988.06,8937.03,1,4278.950000000001,0.5717998254036941,0.06416380059379151,0.7601063541653352,6948.970000000001,282.23,0
476,b2c2413201,2024-12-19,3,3214.57,17813.84,1438.18,14,4652.75,18,4,501.98,936.2,3,1215.7,5,921.45,2,34.7,1,85.35,5,59.13,4,401.67,1,45.87,6.32,198.4,0.0,18.5,0.0,31.25,8,229.06,35,1558.66,8073.33,3,-3214.5699999999997,0.349038367937254,0.15927074496933624,1.0,6514.67,223.22,1
477,c8c4b376dd,2024-02-24,3,4479.05,19116.03,7859.86,56,12338.91,71,1,2435.52,5424.34,4,1354.87,17,4144.98,2,469.15,7,425.88,2,894.41,1,3469.93,0,0.0,9.74,284.89,0.0,0.0,0.0,41.25,9,1911.78,14,2191.36,18523.85,3,-4479.05,0.309868114699244,0.24323334003404642,1.0,16332.489999999998,294.63,1
478,ed0ba34bd0,2024-05-21,3,3137.22,5508.49,19455.34,39,17084.07,53,1,15912.8,3542.54,5,2256.53,17,6585.97,5,187.25,6,891.04,1,390.58,4,2642.31,3,1454.58,5.9,90.66,0.0,78.51,0.0,24.51,9,1203.07,41,-835.67,14081.46,1,2371.2700000000004,0.8179142590157766,0.061837521215255035,0.7561812384253931,14917.13,175.07,2
479,841e57c17b,2024-08-12,3,9448.18,14908.36,22663.94,40,17203.76,88,0,0.0,22663.94,0,505.78,9,5446.32,7,591.96,10,314.19,1,738.27,1,461.16,1,55.63,32.34,103.59,0.0,40.72,0.0,24.73,7,28.8,79,4963.28,30037.12,2,5460.18,0.0,0.0012707410979732564,0.5357403995749891,25073.84,176.65,0
480,e93a7d8ac1,2025-02-19,3,9401.5,9223.4,24242.3,18,24420.4,36,2,17374.88,6867.42,10,610.73,7,1022.5,9,931.07,7,20.06,2,543.32,1,5568.88,1,1912.48,33.84,245.48,28.52,21.27,35.48,51.04,9,2549.1,13,8963.25,14890.88,3,-178.10000000000218,0.7167174731770501,0.10515091389843373,0.7258514198752816,5927.629999999999,364.59,2
481,47a98fc37c,2024-07-23,3,4496.18,17428.28,28296.97,53,15364.87,66,5,12490.02,15806.95,4,452.11,19,4494.58,1,138.53,8,388.34,1,498.37,2,2337.79,1,1324.03,32.54,154.72,0.0,118.88,0.0,42.86,4,2761.55,19,1508.53,32069.51,2,12932.1,0.44139072133871576,0.09759172095104175,0.46853900890887273,30560.98,306.14,2
482,16030ff8bb,2025-03-09,3,4796.2,18723.19,5367.37,18,10163.57,57,2,4751.04,616.33,5,2173.01,18,2017.31,2,366.8,6,941.22,5,615.94,4,496.0,1,3.24,7.42,91.05,0.0,37.6,0.0,19.05,5,720.66,13,3686.22,11961.14,1,-4796.2,0.8851709496457296,0.13426687558338626,1.0,8274.92,136.07,2
483,601f4bb184,2024-11-20,3,7836.78,18960.0,28565.15,11,17441.93,24,4,11519.77,17045.38,1,1812.43,2,2209.95,0,113.76,10,258.16,4,1619.41,4,3036.55,1,2105.0,15.27,20.42,0.0,131.6,0.0,23.42,7,2271.81,24,6263.39,20044.55,1,11123.220000000001,0.4032805709054565,0.0795308268992111,0.479148495697893,13781.16,167.29,2
484,3b553cdf4b,2025-04-14,3,7330.27,5582.32,34816.68,58,36564.63,57,4,26638.14,8178.54,0,1847.43,16,5172.31,3,1726.67,7,1835.52,0,216.82,5,3429.67,1,896.38,34.13,70.56,0.0,126.25,0.0,32.33,10,1120.93,90,1520.93,17679.27,2,-1747.949999999997,0.7650970741610056,0.032195200691162974,0.8675510327556324,16158.34,230.94,0
485,f6e93a05cf,2024-04-29,3,5815.71,5704.84,24465.85,52,24576.72,32,4,16989.83,7476.02,6,7033.9,10,4083.97,5,1158.83,8,1767.33,1,1177.86,0,2550.79,0,0.0,12.6,152.06,0.0,0.0,0.0,23.05,9,4506.75,67,4963.09,21149.48,2,-110.87000000000262,0.6944303999247933,0.18420573983736516,0.8116067996496878,16186.39,164.66,1
486,6c5d7c652b,2024-05-28,3,3614.05,258.76,886.6,12,4241.89,20,1,412.96,473.64,10,775.08,14,325.58,6,11.13,8,391.31,2,398.34,4,1174.08,0,0.0,30.69,124.33,12.51,0.0,38.89,28.9,6,763.57,83,1070.96,2024.91,2,-3355.2900000000004,0.4657793819084141,0.8612339273629597,0.9425060824547565,953.95,206.42000000000002,0
487,1bf675f653,2024-08-21,3,3893.34,758.22,36926.58,31,40061.7,105,3,12656.76,24269.82,10,10494.16,20,1869.28,2,751.09,1,3565.05,5,890.57,4,4483.24,3,1311.59,19.87,57.15,0.0,52.81,0.0,18.18,4,1552.29,56,727.75,12970.73,3,-3135.1199999999953,0.34275473114488264,0.04203719922072393,0.9814252453214019,12242.98,129.82999999999998,0
488,8ad7cca722,2024-08-18,3,8351.81,18042.96,29004.33,37,19313.18,36,0,0.0,29004.33,3,3947.51,13,5122.57,7,703.01,6,1873.23,2,1848.46,1,1559.52,0,0.0,31.51,87.87,0.0,0.0,0.0,16.71,5,2405.9,73,2872.08,34543.42,2,9691.150000000001,0.0,0.08294968371963772,0.5170014889118629,31671.339999999997,119.38000000000001,0
